C행정구역별,행정구역별,C산업별,업종명,데이터업종명,C조직형태별,조직형태별,시점,사업체수 (개),종사자수 (명)
'32,강원,'C19102,연탄 및 기타 석탄 가공품 제조업,,'0,계,2018,11,117
'32,강원,'C192,석유 정제품 제조업,,'0,계,2018,4,62
'32,강원,'C1921,원유 정제처리업,,'0,계,2018,1,X
'32,강원,'C19210,원유 정제처리업,,'0,계,2018,1,X
'32,강원,'C1922,석유 정제물 재처리업,,'0,계,2018,3,50
'32,강원,'C19221,윤활유 및 그리스 제조업,,'0,계,2018,3,50
'32,강원,'C20,화학물질 및 화학제품 제조업; 의약품 제외,,'0,계,2018,265,2527
'32,강원,'C201,기초 화학물질 제조업,,'0,계,2018,41,421
'32,강원,'C2011,기초 유기 화학물질 제조업,,'0,계,2018,26,201
'32,강원,'C20112,천연수지 및 나무 화학물질 제조업,,'0,계,2018,24,194
'32,강원,'C20119,석탄화학계 화합물 및 기타 기초 유기 화학물질 제조업,,'0,계,2018,2,X
'32,강원,'C2012,기초 무기 화학물질 제조업,,'0,계,2018,13,218
'32,강원,'C20121,산업용 가스 제조업,,'0,계,2018,3,25
'32,강원,'C20129,기타 기초 무기 화학물질 제조업,,'0,계,2018,10,193
'32,강원,'C2013,"무기안료, 염료, 유연제 및 기타 착색제 제조업",,'0,계,2018,2,X
'32,강원,'C20131,무기안료용 금속 산화물 및 관련 제품 제조업,,'0,계,2018,1,X
'32,강원,'C20132,"염료, 조제 무기안료, 유연제 및 기타 착색제 제조업",,'0,계,2018,1,X
'32,강원,'C202,합성고무 및 플라스틱 물질 제조업,,'0,계,2018,24,187
'32,강원,'C2020,합성고무 및 플라스틱 물질 제조업,,'0,계,2018,24,187
'32,강원,'C20201,합성고무 제조업,,'0,계,2018,1,X
'32,강원,'C20202,합성수지 및 기타 플라스틱 물질 제조업,,'0,계,2018,14,106
'32,강원,'C20203,혼성 및 재생 플라스틱 소재 물질 제조업,,'0,계,2018,9,62
'32,강원,'C203,"비료, 농약 및 살균, 살충제 제조업",,'0,계,2018,58,359
'32,강원,'C2031,비료 및 질소화합물 제조업,,'0,계,2018,47,229
'32,강원,'C20311,"질소화합물, 질소, 인산 및 칼리질 화학비료 제조업",,'0,계,2018,3,12
'32,강원,'C20312,복합비료 및 기타 화학비료 제조업,,'0,계,2018,5,28
'32,강원,'C20313,유기질 비료 및 상토 제조업,,'0,계,2018,39,189
'32,강원,'C2032,살균?살충제 및 농약 제조업,,'0,계,2018,11,130
'32,강원,'C20321,화학 살균?살충제 및 농업용 약제 제조업,,'0,계,2018,8,124
'32,강원,'C20322,생물 살균?살충제 및 식물보호제 제조업,,'0,계,2018,3,6
'32,강원,'C204,기타 화학제품 제조업,,'0,계,2018,142,1560
'32,강원,'C2041,"잉크, 페인트, 코팅제 및 유사제품 제조업",,'0,계,2018,16,116
'32,강원,'C20411,일반용 도료 및 관련제품 제조업,,'0,계,2018,12,56
'32,강원,'C20412,요업용 도포제 및 관련제품 제조업,,'0,계,2018,3,53
'32,강원,'C20413,인쇄잉크 및 회화용 물감 제조업,,'0,계,2018,1,X
'32,강원,'C2042,"세제, 화장품 및 광택제 제조업",,'0,계,2018,102,1248
'32,강원,'C20421,계면활성제 제조업,,'0,계,2018,2,X
'32,강원,'C20422,"치약, 비누 및 기타 세제 제조업",,'0,계,2018,32,125
'32,강원,'C20423,화장품 제조업,,'0,계,2018,59,1098
'32,강원,'C20424,표면광택제 및 실내가향제 제조업,,'0,계,2018,9,21
'32,강원,'C2049,그 외 기타 화학제품 제조업,,'0,계,2018,24,196
'32,강원,'C20492,가공 및 정제염 제조업,,'0,계,2018,1,X
'32,강원,'C20493,접착제 및 젤라틴 제조업,,'0,계,2018,4,11
'32,강원,'C20494,화약 및 불꽃제품 제조업,,'0,계,2018,3,106
'32,강원,'C20495,바이오 연료 및 혼합물 제조업,,'0,계,2018,2,X
'32,강원,'C20499,그 외 기타 분류 안된 화학제품 제조업,,'0,계,2018,14,63
'32,강원,'C21,의료용 물질 및 의약품 제조업,,'0,계,2018,48,1958
'32,강원,'C211,기초 의약물질 및 생물학적 제제 제조업,,'0,계,2018,9,352
'32,강원,'C2110,기초 의약물질 및 생물학적 제제 제조업,,'0,계,2018,9,352
'32,강원,'C21101,의약용 화합물 및 항생물질 제조업,,'0,계,2018,5,207
'32,강원,'C21102,생물학적 제제 제조업,,'0,계,2018,4,145
'32,강원,'C212,의약품 제조업,,'0,계,2018,21,978
'32,강원,'C2121,완제 의약품 제조업,,'0,계,2018,15,861
'32,강원,'C21210,완제 의약품 제조업,,'0,계,2018,15,861
'32,강원,'C2122,한의약품 제조업,,'0,계,2018,4,46
'32,강원,'C21220,한의약품 제조업,,'0,계,2018,4,46
'32,강원,'C2123,동물용 의약품 제조업,,'0,계,2018,2,X
'32,강원,'C21230,동물용 의약품 제조업,,'0,계,2018,2,X
'32,강원,'C213,의료용품 및 기타 의약 관련제품 제조업,,'0,계,2018,18,628
'32,강원,'C2130,의료용품 및 기타 의약 관련제품 제조업,,'0,계,2018,18,628
'32,강원,'C21300,의료용품 및 기타 의약 관련제품 제조업,,'0,계,2018,18,628
'32,강원,'C22,고무 및 플라스틱제품 제조업,,'0,계,2018,199,2206
'32,강원,'C221,고무제품 제조업,,'0,계,2018,15,206
'32,강원,'C2211,고무 타이어 및 튜브 생산업,,'0,계,2018,2,X
'32,강원,'C22111,타이어 및 튜브 제조업,,'0,계,2018,1,X
'32,강원,'C22112,타이어 재생업,,'0,계,2018,1,X
'32,강원,'C2219,기타 고무제품 제조업,,'0,계,2018,13,181
'32,강원,'C22191,고무패킹류 제조업,,'0,계,2018,2,X
'32,강원,'C22192,산업용 그 외 비경화 고무제품 제조업,,'0,계,2018,4,58
'32,강원,'C22193,고무 의류 및 기타 위생용 비경화 고무제품 제조업,,'0,계,2018,6,114
'32,강원,'C22199,그 외 기타 고무제품 제조업,,'0,계,2018,1,X
'32,강원,'C222,플라스틱제품 제조업,,'0,계,2018,184,2000
'32,강원,'C2221,1차 플라스틱제품 제조업,,'0,계,2018,30,447
'32,강원,'C22211,"플라스틱 선, 봉, 관 및 호스 제조업",,'0,계,2018,23,280
'32,강원,'C22212,플라스틱 필름 제조업,,'0,계,2018,3,12
'32,강원,'C22213,플라스틱 시트 및 판 제조업,,'0,계,2018,3,72
'32,강원,'C22214,플라스틱 합성피혁 제조업,,'0,계,2018,1,X
'32,강원,'C2222,건축용 플라스틱제품 제조업,,'0,계,2018,62,395
'32,강원,'C22221,벽 및 바닥 피복용 플라스틱제품 제조업,,'0,계,2018,2,X
'32,강원,'C22222,설치용 및 위생용 플라스틱제품 제조업,,'0,계,2018,4,17
'32,강원,'C22223,플라스틱 창호 제조업,,'0,계,2018,47,316
'32,강원,'C22229,기타 건축용 플라스틱 조립제품 제조업,,'0,계,2018,9,54
'32,강원,'C2223,포장용 플라스틱제품 제조업,,'0,계,2018,45,599
'32,강원,'C22231,"플라스틱 포대, 봉투 및 유사제품 제조업",,'0,계,2018,18,150
'32,강원,'C22232,포장용 플라스틱 성형용기 제조업,,'0,계,2018,27,449
'32,강원,'C2224,기계장비 조립용 플라스틱제품 제조업,,'0,계,2018,7,128
'32,강원,'C22241,운송장비 조립용 플라스틱제품 제조업,,'0,계,2018,2,X
'32,강원,'C22249,기타 기계?장비 조립용 플라스틱 제품 제조업,,'0,계,2018,5,39
'32,강원,'C2225,플라스틱 발포 성형제품 제조업,,'0,계,2018,16,215
'32,강원,'C22251,폴리스티렌 발포 성형제품 제조업,,'0,계,2018,12,170
'32,강원,'C22259,기타 플라스틱 발포 성형제품 제조업,,'0,계,2018,4,45
'32,강원,'C2229,기타 플라스틱제품 제조업,,'0,계,2018,24,216
'32,강원,'C22291,플라스틱 접착처리 제품 제조업,,'0,계,2018,3,23
'32,강원,'C22292,"플라스틱 적층, 도포 및 기타 표면처리 제품 제조업",,'0,계,2018,1,X
'32,강원,'C22299,그 외 기타 플라스틱 제품 제조업,,'0,계,2018,20,189
'32,강원,'C23,비금속 광물제품 제조업,,'0,계,2018,542,6608
'32,강원,'C231,유리 및 유리제품 제조업,,'0,계,2018,40,411
'32,강원,'C2311,판유리 및 판유리 가공품 제조업,,'0,계,2018,25,238
'32,강원,'C23111,판유리 제조업,,'0,계,2018,1,X
'32,강원,'C23112,안전유리 제조업,,'0,계,2018,7,103
'32,강원,'C23119,기타 판유리 가공품 제조업,,'0,계,2018,17,124
'32,강원,'C2312,산업용 유리 제조업,,'0,계,2018,4,156
'32,강원,'C23121,"1차 유리제품, 유리섬유 및 광학용 유리 제조업",,'0,계,2018,2,X
'32,강원,'C23129,기타 산업용 유리제품 제조업,,'0,계,2018,2,X
'32,강원,'C2319,기타 유리제품 제조업,,'0,계,2018,11,17
'32,강원,'C23191,가정용 유리제품 제조업,,'0,계,2018,10,12
'32,강원,'C23199,그 외 기타 유리제품 제조업,,'0,계,2018,1,X
'32,강원,'C232,"내화, 비내화 요업제품 제조업",,'0,계,2018,61,446
'32,강원,'C2321,내화 요업제품 제조업,,'0,계,2018,2,X
'32,강원,'C23211,정형 내화 요업제품 제조업,,'0,계,2018,2,X
'32,강원,'C2322,비내화 일반도자기 제조업,,'0,계,2018,54,401
'32,강원,'C23221,가정용 및 장식용 도자기 제조업,,'0,계,2018,40,59
'32,강원,'C23222,위생용 및 산업용 도자기 제조업,,'0,계,2018,11,336
'32,강원,'C23229,기타 일반 도자기 제조업,,'0,계,2018,3,6
'32,강원,'C2323,건축용 비내화 요업제품 제조업,,'0,계,2018,5,21
'32,강원,'C23231,"점토 벽돌, 블록 및 유사 비내화 요업제품 제조업",,'0,계,2018,5,21
'32,강원,'C233,"시멘트, 석회, 플라스터 및 그 제품 제조업",,'0,계,2018,276,4924
'32,강원,'C2331,"시멘트, 석회 및 플라스터 제조업",,'0,계,2018,30,2305
'32,강원,'C23311,시멘트 제조업,,'0,계,2018,11,1924
'32,강원,'C23312,석회 및 플라스터 제조업,,'0,계,2018,19,381
'32,강원,'C2332,"콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업",,'0,계,2018,246,2619
'32,강원,'C23321,비내화 모르타르 제조업,,'0,계,2018,4,43
'32,강원,'C23322,레미콘 제조업,,'0,계,2018,132,1808
'32,강원,'C23324,"콘크리트 타일, 기와, 벽돌 및 블록 제조업",,'0,계,2018,68,412
'32,강원,'C23325,콘크리트 관 및 기타 구조용 콘크리트 제품 제조업,,'0,계,2018,40,354
'32,강원,'C23329,그 외 기타 콘크리트 제품 및 유사제품 제조업,,'0,계,2018,2,X
'32,강원,'C239,기타 비금속 광물제품 제조업,,'0,계,2018,165,827
'32,강원,'C2391,석제품 제조업,,'0,계,2018,92,246
'32,강원,'C23911,건설용 석제품 제조업,,'0,계,2018,57,155
'32,강원,'C23919,기타 석제품 제조업,,'0,계,2018,35,91
'32,강원,'C2399,그 외 기타 비금속 광물제품 제조업,,'0,계,2018,73,581
'32,강원,'C23991,아스팔트 콘크리트 및 혼합제품 제조업,,'0,계,2018,43,390
'32,강원,'C23992,연마재 제조업,,'0,계,2018,4,31
'32,강원,'C23993,비금속광물 분쇄물 생산업,,'0,계,2018,10,75
'32,강원,'C23994,암면 및 유사제품 제조업,,'0,계,2018,3,17
'32,강원,'C23999,그 외 기타 분류 안된 비금속 광물제품 제조업,,'0,계,2018,13,68
'32,강원,'C24,1차 금속 제조업,,'0,계,2018,62,861
'32,강원,'C241,1차 철강 제조업,,'0,계,2018,37,632
'32,강원,'C2411,"제철, 제강 및 합금철 제조업",,'0,계,2018,5,394
'32,강원,'C24112,제강업,,'0,계,2018,1,X
'32,강원,'C24113,합금철 제조업,,'0,계,2018,3,357
'32,강원,'C24119,기타 제철 및 제강업,,'0,계,2018,1,X
'32,강원,'C2412,"철강 압연, 압출 및 연신제품 제조업",,'0,계,2018,6,36
'32,강원,'C24121,열간 압연 및 압출 제품 제조업,,'0,계,2018,5,22
'32,강원,'C24123,철강선 제조업,,'0,계,2018,1,X
'32,강원,'C2413,철강관 제조업,,'0,계,2018,12,135
'32,강원,'C24131,주철관 제조업,,'0,계,2018,1,X
'32,강원,'C24132,강관 제조업,,'0,계,2018,6,22
'32,강원,'C24133,강관 가공품 및 관 연결구류 제조업,,'0,계,2018,5,112
'32,강원,'C2419,기타 1차 철강 제조업,,'0,계,2018,14,67
'32,강원,'C24191,"도금, 착색 및 기타 표면처리강재 제조업",,'0,계,2018,4,21
'32,강원,'C24199,그 외 기타 1차 철강 제조업,,'0,계,2018,10,46
'32,강원,'C242,1차 비철금속 제조업,,'0,계,2018,17,74
'32,강원,'C2421,"비철금속 제련, 정련 및 합금 제조업",,'0,계,2018,3,15
'32,강원,'C24212,"알루미늄 제련, 정련 및 합금 제조업",,'0,계,2018,2,X
'32,강원,'C24219,"기타 비철금속 제련, 정련 및 합금 제조업",,'0,계,2018,1,X
'32,강원,'C2422,"비철금속 압연, 압출 및 연신제품 제조업",,'0,계,2018,11,41
'32,강원,'C24222,"알루미늄 압연, 압출 및 연신제품 제조업",,'0,계,2018,9,33
'32,강원,'C24229,"기타 비철금속 압연, 압출 및 연신 제품 제조업",,'0,계,2018,2,X
'32,강원,'C2429,기타 1차 비철금속 제조업,,'0,계,2018,3,18
'32,강원,'C24290,기타 1차 비철금속 제조업,,'0,계,2018,3,18
'32,강원,'C243,금속 주조업,,'0,계,2018,8,155
'32,강원,'C2431,철강 주조업,,'0,계,2018,4,136
'32,강원,'C24311,선철주물 주조업,,'0,계,2018,3,12
'32,강원,'C24312,강주물 주조업,,'0,계,2018,1,X
'32,강원,'C2432,비철금속 주조업,,'0,계,2018,4,19
'32,강원,'C24322,동주물 주조업,,'0,계,2018,2,X
'32,강원,'C24329,기타 비철금속 주조업,,'0,계,2018,2,X
'32,강원,'C25,금속가공제품 제조업; 기계 및 가구 제외,,'0,계,2018,690,3546
'32,강원,'C251,"구조용 금속제품, 탱크 및 증기발생기 제조업",,'0,계,2018,494,2540
'32,강원,'C2511,구조용 금속제품 제조업,,'0,계,2018,480,2330
'32,강원,'C25111,"금속 문, 창, 셔터 및 관련제품 제조업",,'0,계,2018,233,715
'32,강원,'C25112,구조용 금속 판제품 및 공작물 제조업,,'0,계,2018,77,378
'32,강원,'C25113,육상 금속 골조 구조재 제조업,,'0,계,2018,96,898
'32,강원,'C25114,수상 금속 골조 구조재 제조업,,'0,계,2018,2,X
'32,강원,'C25119,기타 구조용 금속제품 제조업,,'0,계,2018,72,320
'32,강원,'C2512,"산업용 난방보일러, 금속탱크 및 유사 용기 제조업",,'0,계,2018,13,190
'32,강원,'C25121,산업용 난방보일러 및 방열기 제조업,,'0,계,2018,2,X
'32,강원,'C25122,금속탱크 및 저장용기 제조업,,'0,계,2018,9,177
'32,강원,'C25123,압축 및 액화 가스용기 제조업,,'0,계,2018,2,X
'32,강원,'C2513,핵반응기 및 증기 보일러 제조업,,'0,계,2018,1,X
'32,강원,'C25130,핵반응기 및 증기보일러 제조업,,'0,계,2018,1,X
'32,강원,'C252,무기 및 총포탄 제조업,,'0,계,2018,1,X
'32,강원,'C2520,무기 및 총포탄 제조업,,'0,계,2018,1,X
'32,강원,'C25200,무기 및 총포탄 제조업,,'0,계,2018,1,X
'32,강원,'C259,기타 금속 가공제품 제조업,,'0,계,2018,195,1000
'32,강원,'C2591,"금속 단조, 압형 및 분말야금 제품 제조업",,'0,계,2018,11,99
'32,강원,'C25912,금속 단조제품 제조업,,'0,계,2018,4,13
'32,강원,'C25913,자동차용 금속 압형제품 제조업,,'0,계,2018,4,76
'32,강원,'C25914,그 외 금속 압형제품 제조업,,'0,계,2018,3,10
'32,강원,'C2592,"금속 열처리, 도금 및 기타 금속가공업",,'0,계,2018,49,192
'32,강원,'C25921,금속 열처리업,,'0,계,2018,1,X
'32,강원,'C25923,도장 및 기타 피막처리업,,'0,계,2018,8,41
'32,강원,'C25924,절삭가공 및 유사처리업,,'0,계,2018,22,101
'32,강원,'C25929,그 외 기타 금속가공업,,'0,계,2018,18,48
'32,강원,'C2593,"날붙이, 수공구 및 일반철물 제조업",,'0,계,2018,42,124
'32,강원,'C25931,날붙이 제조업,,'0,계,2018,5,10
'32,강원,'C25932,일반철물 제조업,,'0,계,2018,21,75
'32,강원,'C25933,비동력식 수공구 제조업,,'0,계,2018,12,33
'32,강원,'C25934,톱 및 호환성 공구 제조업,,'0,계,2018,4,6
'32,강원,'C2594,"금속파스너, 스프링 및 금속선 가공제품 제조업",,'0,계,2018,23,137
'32,강원,'C25941,볼트 및 너트류 제조업,,'0,계,2018,2,X
'32,강원,'C25942,그 외 금속파스너 및 나사제품 제조업,,'0,계,2018,2,X
'32,강원,'C25944,금속선 가공제품 제조업,,'0,계,2018,19,126
'32,강원,'C2599,그 외 기타 금속가공제품 제조업,,'0,계,2018,70,448
'32,강원,'C25991,금속 캔 및 기타 포장용기 제조업,,'0,계,2018,2,X
'32,강원,'C25992,수동식 식품 가공기기 및 금속 주방용기 제조업,,'0,계,2018,8,258
'32,강원,'C25993,금속 위생용품 제조업,,'0,계,2018,7,19
'32,강원,'C25994,금속 표시판 제조업,,'0,계,2018,21,94
'32,강원,'C25999,그 외 기타 분류 안된 금속 가공 제품 제조업,,'0,계,2018,32,72
'32,강원,'C26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",,'0,계,2018,64,506
'32,강원,'C261,반도체 제조업,,'0,계,2018,6,49
'32,강원,'C2611,전자집적회로 제조업,,'0,계,2018,2,X
'32,강원,'C26112,비메모리용 및 기타 전자집적회로 제조업,,'0,계,2018,2,X
'32,강원,'C2612,"다이오드, 트랜지스터 및 유사 반도체소자 제조업",,'0,계,2018,4,46
'32,강원,'C26129,기타 반도체소자 제조업,,'0,계,2018,4,46
'32,강원,'C262,전자부품 제조업,,'0,계,2018,19,101
'32,강원,'C2621,표시장치 제조업,,'0,계,2018,2,X
'32,강원,'C26219,기타 표시장치 제조업,,'0,계,2018,2,X
'32,강원,'C2629,기타 전자부품 제조업,,'0,계,2018,17,96
'32,강원,'C26291,전자축전기 제조업,,'0,계,2018,3,26
'32,강원,'C26293,전자카드 제조업,,'0,계,2018,1,X
'32,강원,'C26294,"전자코일, 변성기 및 기타 전자 유도자 제조업",,'0,계,2018,2,X
'32,강원,'C26295,전자감지장치 제조업,,'0,계,2018,5,13
'32,강원,'C26299,그 외 기타 전자부품 제조업,,'0,계,2018,6,38
'32,강원,'C263,컴퓨터 및 주변장치 제조업,,'0,계,2018,4,22
'32,강원,'C2631,컴퓨터 제조업,,'0,계,2018,2,X
'32,강원,'C26310,컴퓨터 제조업,,'0,계,2018,2,X
'32,강원,'C2632,기억장치 및 주변기기 제조업,,'0,계,2018,2,X
'32,강원,'C26323,컴퓨터 프린터 제조업,,'0,계,2018,1,X
'32,강원,'C26329,기타 주변기기 제조업,,'0,계,2018,1,X
'32,강원,'C264,통신 및 방송 장비 제조업,,'0,계,2018,25,245
'32,강원,'C2641,유선 통신장비 제조업,,'0,계,2018,5,66
'32,강원,'C26410,유선 통신장비 제조업,,'0,계,2018,5,66
'32,강원,'C2642,방송 및 무선 통신장비 제조업,,'0,계,2018,20,179
'32,강원,'C26421,방송장비 제조업,,'0,계,2018,15,87
'32,강원,'C26422,이동전화기 제조업,,'0,계,2018,4,90
'32,강원,'C26429,기타 무선 통신장비 제조업,,'0,계,2018,1,X
'32,강원,'C265,영상 및 음향기기 제조업,,'0,계,2018,10,89
'32,강원,'C2651,"텔레비전, 비디오 및 기타 영상기기 제조업",,'0,계,2018,3,21
'32,강원,'C26519,비디오 및 기타 영상기기 제조업,,'0,계,2018,3,21
'32,강원,'C2652,"오디오, 스피커 및 기타 음향기기 제조업",,'0,계,2018,7,68
'32,강원,'C26529,기타 음향기기 제조업,,'0,계,2018,7,68
'32,강원,'C27,"의료, 정밀, 광학기기 및 시계 제조업",,'0,계,2018,257,3225
'32,강원,'C271,의료용 기기 제조업,,'0,계,2018,223,3084
'32,강원,'C2711,방사선 장치 및 전기식 진단 기기 제조업,,'0,계,2018,45,1307
'32,강원,'C27111,방사선 장치 제조업,,'0,계,2018,7,88
'32,강원,'C27112,전기식 진단 및 요법 기기 제조업,,'0,계,2018,38,1219
'32,강원,'C2719,기타 의료용 기기 제조업,,'0,계,2018,178,1777
'32,강원,'C27191,치과용 기기 제조업,,'0,계,2018,5,27
'32,강원,'C27192,정형외과용 및 신체보정용 기기 제조업,,'0,계,2018,95,586
'32,강원,'C27193,안경 및 안경렌즈 제조업,,'0,계,2018,8,293
